prod_reg_id,date,value
act_3,2018-08-01,1094976000000.0
act_3,2018-07-01,1049313000000.0
act_3,2018-06-01,1004491000000.0
act_3,2018-05-01,1039528000000.0
act_3,2018-04-01,991005000000.0
act_3,2018-03-01,1037786000000.0
act_3,2018-02-01,1025855000000.0
act_3,2018-01-01,977907000000.0
act_3,2017-12-01,965376000000.0
act_3,2017-11-01,969318000000.0
act_3,2017-10-01,1014217000000.0
act_3,2017-09-01,977204000000.0
act_3,2017-08-01,1254119000000.0
act_3,2017-07-01,1309224000000.0
act_3,2017-06-01,1289677000000.0
act_3,2017-05-01,1212710000000.0
act_3,2017-04-01,1212147000000.0
act_3,2017-03-01,1178733000000.0
act_3,2017-02-01,1126590000000.0
act_3,2017-01-01,1090123000000.0
act_3,2016-12-01,1100831000000.0
act_3,2016-11-01,1084490000000.0
act_3,2016-10-01,1092831000000.0
act_3,2016-09-01,1158961000000.0
act_3,2016-08-01,1201985000000.0
act_3,2016-07-01,1236776000000.0
act_3,2016-06-01,1232700000000.0
act_3,2016-05-01,1233733000000.0
act_3,2016-04-01,1245764000000.0
act_3,2016-03-01,1306560000000.0
act_3,2016-02-01,1314209000000.0
act_3,2016-01-01,1341061000000.0
act_3,2015-12-01,1348879000000.0
act_3,2015-11-01,1350699000000.0
act_3,2015-10-01,1330227000000.0
act_3,2015-09-01,1319728000000.0
act_3,2015-08-01,1253810000000.0
act_3,2015-07-01,1195131000000.0
act_3,2015-06-01,1173155000000.0
act_3,2015-05-01,1200613000000.0
act_3,2015-04-01,1201608000000.0
act_3,2015-03-01,1185191000000.0
act_3,2015-02-01,1245413000000.0
act_3,2015-01-01,1229741000000.0
act_3,2014-12-01,1196666000000.0
act_3,2014-11-01,1168727000000.0
act_3,2014-10-01,1143152000000.0
act_3,2014-09-01,1120524000000.0
act_3,2014-08-01,1297806000000.0
act_3,2014-07-01,1271633000000.0
act_3,2014-06-01,1254664000000.0
act_3,2014-05-01,1210589000000.0
act_3,2014-04-01,1260567000000.0
act_3,2014-03-01,1245030000000.0
act_3,2014-02-01,1250146000000.0
act_3,2014-01-01,1226568000000.0
act_3,2013-12-01,1201048000000.0
act_3,2013-11-01,1192295000000.0
act_3,2013-10-01,1174567000000.0
act_3,2013-09-01,1125625000000.0
act_3,2013-08-01,1098710000000.0
act_3,2013-07-01,1067424000000.0
act_3,2013-06-01,1042032000000.0
act_3,2013-05-01,1023221000000.0
act_3,2013-04-01,997063000000.0
act_3,2013-03-01,947522000000.0
act_3,2013-02-01,922651000000.0
act_3,2013-01-01,928677000000.0
act_3,2012-12-01,935726000000.0
act_3,2012-11-01,923005000000.0
act_3,2012-10-01,909962000000.0
act_3,2012-09-01,900574000000.0
act_3,2012-08-01,887965000000.0
act_3,2012-07-01,900781000000.0
act_3,2012-06-01,870338000000.0
act_3,2012-05-01,861673000000.0
act_3,2012-04-01,833482000000.0
act_3,2012-03-01,778438000000.0
act_3,2012-02-01,754865000000.0
act_3,2012-01-01,739810000000.0
act_3,2011-12-01,713438000000.0
act_3,2011-11-01,692603000000.0
act_3,2011-10-01,684939000000.0
act_3,2011-09-01,653131000000.0
act_3,2011-08-01,636796000000.0
act_3,2011-07-01,614157000000.0
act_3,2011-06-01,588243000000.0
act_3,2011-05-01,567334000000.0
act_3,2011-04-01,559222000000.0
act_3,2011-03-01,542421000000.0
act_3,2011-02-01,537377000000.0
act_3,2011-01-01,710910000000.0
act_3,2010-12-01,708967000000.0
act_3,2010-11-01,707671000000.0
act_3,2010-10-01,747905000000.0
act_3,2010-09-01,742136000000.0
act_3,2010-08-01,740804000000.0
act_3,2010-07-01,708897000000.0
act_3,2010-06-01,685579000000.0
act_3,2010-05-01,681009000000.0
act_3,2010-04-01,653959000000.0
act_3,2010-03-01,633957000000.0
act_3,2010-02-01,629684000000.0
act_3,2019-02-01,1067910000000.0
act_3,2019-03-01,1064015000000.0
act_3,2019-04-01,1047648000000.0
act_3,2019-05-01,1119204000000.0
act_3,2019-06-01,1135700000000.0
act_3,2019-07-01,1130062000000.0
act_3,2019-08-01,1148643000000.0
act_3,2019-09-01,937015000000.0
act_3,2019-10-01,985616000000.0
act_3,2019-11-01,993188000000.0
act_3,2019-12-01,1237970000000.0
act_3,2020-01-01,1248057000000.0
act_3,2020-02-01,1246002000000.0
act_2,2010-02-01,567549258721.9395
act_2,2010-03-01,572665423004.1305
act_2,2010-04-01,502291812614.7826
act_2,2010-05-01,512516476888.7282
act_2,2010-06-01,511160644204.2682
act_2,2010-07-01,511221044749.261
act_2,2010-08-01,514745294385.7565
act_2,2010-09-01,527804861762.8604
act_2,2010-10-01,531226383244.2542
act_2,2010-11-01,543179620287.7955
act_2,2010-12-01,544436336005.3185
act_2,2011-01-01,552064769620.5634
act_2,2011-02-01,573254883438.0958
act_2,2011-03-01,590158927576.055
act_2,2011-04-01,584504110560.5715
act_2,2011-05-01,592957561073.371
act_2,2011-06-01,604489223205.1826
act_2,2011-07-01,611570625357.2954
act_2,2011-08-01,624369430689.9294
act_2,2011-09-01,629771256467.1808
act_2,2011-10-01,664025485718.7567
act_2,2011-11-01,677324809540.0812
act_2,2011-12-01,705020806090.7327
act_2,2012-01-01,698400288971.8031
act_2,2012-02-01,692663338012.3263
act_2,2012-03-01,687365151193.6365
act_2,2012-04-01,713052839747.7297
act_2,2012-05-01,711361539468.7191
act_2,2012-06-01,744447835952.7893
act_2,2012-07-01,752619316721.0996
act_2,2012-08-01,751278982808.4115
act_2,2012-09-01,763118669915.6255
act_2,2012-10-01,767368023661.4104
act_2,2012-11-01,763595949731.2634
act_2,2012-12-01,764340849541.7202
act_2,2013-01-01,751478418357.2188
act_2,2013-02-01,757033351693.8468
act_2,2013-03-01,770550320206.3955
act_2,2013-04-01,779833037850.5504
act_2,2013-05-01,787308480961.154
act_2,2013-06-01,798564341366.6993
act_2,2013-07-01,828495661388.3044
act_2,2013-08-01,840115330570.7471
act_2,2013-09-01,858451094512.1572
act_2,2013-10-01,877744773565.2203
act_2,2013-11-01,879313810219.0984
act_2,2013-12-01,893920107907.6755
act_2,2014-01-01,845528891360.5101
act_2,2014-02-01,899884756352.5834
act_2,2014-03-01,952308973130.72
act_2,2014-04-01,975165327144.6466
act_2,2014-05-01,1026541388876.9386
act_2,2014-06-01,1024767063623.6068
act_2,2014-07-01,996618989936.4008
act_2,2014-08-01,1028762862246.4772
act_2,2014-09-01,1061206003369.6711
act_2,2014-10-01,1077615533262.458
act_2,2014-11-01,1111242215659.0562
act_2,2014-12-01,1197181836067.646
act_2,2015-01-01,1257310847183.5608
act_2,2015-02-01,1304400164658.5608
act_2,2015-03-01,1249259873776.2915
act_2,2015-04-01,1218507416564.908
act_2,2015-05-01,1191509972808.8018
act_2,2015-06-01,1188768357827.4736
act_2,2015-07-01,1244077879125.9805
act_2,2015-08-01,1237427305576.5564
act_2,2015-09-01,1292191492646.6057
act_2,2015-10-01,1291431507971.5615
act_2,2015-11-01,1297541506040.8008
act_2,2015-12-01,1295056078570.238
act_2,2016-01-01,1312587708841.946
act_2,2016-02-01,1396457707167.3682
act_2,2016-03-01,1410975184727.8918
act_2,2016-04-01,1383038880965.14
act_2,2016-05-01,1394531838931.319
act_2,2016-06-01,1401241001908.5063
act_2,2016-07-01,1367739019797.4924
act_2,2016-08-01,1361324686741.5127
act_2,2016-09-01,1355306044603.8906
act_2,2016-10-01,1372364167583.4375
act_2,2016-11-01,1370708983734.9104
act_2,2016-12-01,1405699733979.026
act_2,2017-01-01,1432676119425.0935
act_2,2017-02-01,1437923038696.2395
act_2,2017-03-01,1411276213685.7134
act_2,2017-04-01,1383883535154.415
act_2,2017-05-01,1408586497918.1543
act_2,2017-06-01,1424180856321.9438
act_2,2017-07-01,1449489673000.173
act_2,2017-08-01,1472430750910.5215
act_2,2017-09-01,1536252692678.209
act_2,2017-10-01,1546003318151.2915
act_2,2017-11-01,1542397756945.21
act_2,2017-12-01,1535747254391.4
act_2,2018-01-01,1559568261805.801
act_2,2018-02-01,1531443893291.6978
act_2,2018-03-01,1555060274624.9084
act_2,2018-04-01,1555961978616.5835
act_2,2018-05-01,1645237942887.4429
act_2,2018-06-01,1665350377387.4272
act_2,2018-07-01,1693610426931.7563
act_2,2018-08-01,1769750474566.0354
act_2,2018-09-01,1837748488759.1191
act_2,2018-10-01,1787942781439.6282
act_2,2018-11-01,1808342176281.901
act_2,2018-12-01,1813675399734.494
act_2,2019-01-01,1846772847115.445
act_2,2019-02-01,1926952232771.196
act_2,2019-03-01,1943869315687.7983
act_2,2019-04-01,1951959081596.213
act_2,2019-05-01,1865566491854.7075
act_2,2019-06-01,1853238002836.0376
act_2,2019-07-01,1826016820244.2542
act_2,2019-08-01,1819206307005.6968
act_2,2019-09-01,1852595622230.4648
act_2,2019-10-01,1859909464937.419
act_2,2019-11-01,1860045900744.4424
act_2,2019-12-01,1872024611059.5376
act_2,2020-01-01,1859608866992.8264
act_2,2020-02-01,1879522031344.103
act_17,2019-01-01,263524000000.0
act_17,2018-12-01,261952000000.0
act_17,2018-11-01,257919000000.0
act_17,2018-10-01,256647000000.0
act_17,2018-09-01,252530000000.0
act_17,2018-08-01,261994000000.0
act_17,2018-07-01,265180000000.0
act_17,2018-06-01,261694000000.0
act_17,2018-05-01,252040000000.0
act_17,2018-04-01,245992000000.0
act_17,2018-03-01,246123000000.0
act_17,2018-02-01,247164000000.0
act_17,2018-01-01,251597000000.0
act_17,2017-12-01,252773000000.0
act_17,2017-11-01,236374000000.0
act_17,2017-10-01,238866000000.0
act_17,2017-09-01,235450000000.0
act_17,2017-08-01,300502000000.0
act_17,2017-07-01,312342000000.0
act_17,2017-06-01,303926000000.0
act_17,2017-05-01,302536000000.0
act_17,2017-04-01,306594000000.0
act_17,2017-03-01,275518000000.0
act_17,2017-02-01,241763000000.0
act_17,2017-01-01,247222000000.0
act_17,2016-12-01,247116000000.0
act_17,2016-11-01,243949000000.0
act_17,2016-10-01,237385000000.0
act_17,2016-09-01,235325000000.0
act_17,2016-08-01,253557000000.0
act_17,2016-07-01,250193000000.0
act_17,2016-06-01,248885000000.0
act_17,2016-05-01,246521000000.0
act_17,2016-04-01,245248000000.0
act_17,2016-03-01,248688000000.0
act_17,2016-02-01,245876000000.0
act_17,2016-01-01,249147000000.0
act_17,2015-12-01,250626000000.0
act_17,2015-11-01,251793000000.0
act_17,2015-10-01,254164000000.0
act_17,2015-09-01,249334000000.0
act_17,2015-08-01,242426000000.0
act_17,2015-07-01,240998000000.0
act_17,2015-06-01,242239000000.0
act_17,2015-05-01,242681000000.0
act_17,2015-04-01,246450000000.0
act_17,2015-03-01,245899000000.0
act_17,2015-02-01,253384000000.0
act_17,2015-01-01,260370000000.0
act_17,2014-12-01,257151000000.0
act_17,2014-11-01,254717000000.0
act_17,2014-10-01,248562000000.0
act_17,2014-09-01,249440000000.0
act_17,2014-08-01,270528000000.0
act_17,2014-07-01,261876000000.0
act_17,2014-06-01,261723000000.0
act_17,2014-05-01,253940000000.0
act_17,2014-04-01,249812000000.0
act_17,2014-03-01,256692000000.0
act_17,2014-02-01,250956000000.0
act_17,2014-01-01,248087000000.0
act_17,2013-12-01,250775000000.0
act_17,2013-11-01,247416000000.0
act_17,2013-10-01,247076000000.0
act_17,2013-09-01,247643000000.0
act_17,2013-08-01,239211000000.0
act_17,2013-07-01,236089000000.0
act_17,2013-06-01,234661000000.0
act_17,2013-05-01,233256000000.0
act_17,2013-04-01,228786000000.0
act_17,2013-03-01,216119000000.0
act_17,2013-02-01,212108000000.0
act_17,2013-01-01,210321000000.0
act_17,2012-12-01,205720000000.0
act_17,2012-11-01,201567000000.0
act_17,2012-10-01,194922000000.0
act_17,2012-09-01,192067000000.0
act_17,2012-08-01,189486000000.0
act_17,2012-07-01,184307000000.0
act_17,2012-06-01,177884000000.0
act_17,2012-05-01,170411000000.0
act_17,2012-04-01,171348000000.0
act_17,2012-03-01,169861000000.0
act_17,2012-02-01,167910000000.0
act_17,2012-01-01,169923000000.0
act_17,2011-12-01,166536000000.0
act_17,2011-11-01,161046000000.0
act_17,2011-10-01,158665000000.0
act_17,2011-09-01,152066000000.0
act_17,2011-08-01,145680000000.0
act_17,2011-07-01,141426000000.0
act_17,2011-06-01,137330000000.0
act_17,2011-05-01,132729000000.0
act_17,2011-04-01,131466000000.0
act_17,2011-03-01,126809000000.0
act_17,2011-02-01,123431000000.0
act_17,2011-01-01,117836000000.0
act_17,2010-12-01,116143000000.0
act_17,2010-11-01,115369000000.0
act_17,2010-10-01,112159000000.0
act_17,2010-09-01,106503000000.0
act_17,2010-08-01,104983000000.0
act_17,2010-07-01,104055000000.0
act_17,2010-06-01,102773000000.0
act_17,2010-05-01,101555000000.0
act_17,2010-04-01,100127000000.0
act_17,2010-03-01,100827000000.0
act_17,2010-02-01,99116000000.0
act_17,2019-02-01,253023000000.0
act_17,2019-03-01,255367000000.0
act_17,2019-04-01,255743000000.0
act_17,2019-05-01,265919000000.0
act_17,2019-06-01,268032000000.0
act_17,2019-07-01,266910000000.0
act_17,2019-08-01,270896000000.0
act_17,2019-09-01,263219000000.0
act_17,2019-10-01,278095000000.0
act_17,2019-11-01,280043000000.0
act_17,2019-12-01,288544000000.0
act_17,2020-01-01,299971000000.0
act_17,2020-02-01,302103000000.0
act_19,2010-02-01,60799732333.686676
act_19,2010-03-01,61129348518.188385
act_19,2010-04-01,63715225479.825935
act_19,2010-05-01,64831939665.35355
act_19,2010-06-01,65197779052.55637
act_19,2010-07-01,71074504189.62535
act_19,2010-08-01,71286448173.66241
act_19,2010-09-01,71926444528.4272
act_19,2010-10-01,75739266072.45605
act_19,2010-11-01,78648157721.91689
act_19,2010-12-01,88829196988.04355
act_19,2011-01-01,90653763552.00128
act_19,2011-02-01,91090571387.9592
act_19,2011-03-01,93077229454.08467
act_19,2011-04-01,96983924060.84482
act_19,2011-05-01,103830664215.07574
act_19,2011-06-01,109536207723.36546
act_19,2011-07-01,104311291651.97684
act_19,2011-08-01,104622371171.20064
act_19,2011-09-01,117130503463.37292
act_19,2011-10-01,120757553943.06418
act_19,2011-11-01,130438901083.18324
act_19,2011-12-01,137262187610.50195
act_19,2012-01-01,143286428408.16702
act_19,2012-02-01,143153589695.86078
act_19,2012-03-01,142608506886.69934
act_19,2012-04-01,146264961979.91562
act_19,2012-05-01,146866517328.20346
act_19,2012-06-01,151392375765.22586
act_19,2012-07-01,154508989439.67853
act_19,2012-08-01,156531180888.24374
act_19,2012-09-01,160443331590.90698
act_19,2012-10-01,164040367539.94595
act_19,2012-11-01,157493690714.78156
act_19,2012-12-01,155287136006.08694
act_19,2013-01-01,168359994304.186
act_19,2013-02-01,170392621760.04846
act_19,2013-03-01,173623473053.3909
act_19,2013-04-01,177053990873.2026
act_19,2013-05-01,181290851676.20526
act_19,2013-06-01,187159507806.09186
act_19,2013-07-01,190795109971.9206
act_19,2013-08-01,193516564703.54526
act_19,2013-09-01,192930134864.04556
act_19,2013-10-01,201936477358.18112
act_19,2013-11-01,199188446065.84586
act_19,2013-12-01,187768564409.40247
act_19,2014-01-01,176512128554.17804
act_19,2014-02-01,185178470913.7706
act_19,2014-03-01,182380603688.3072
act_19,2014-04-01,183124777974.28064
act_19,2014-05-01,188463338249.8662
act_19,2014-06-01,188651015501.9392
act_19,2014-07-01,184682007766.65887
act_19,2014-08-01,187185037485.4685
act_19,2014-09-01,201071407891.9937
act_19,2014-10-01,205505574423.55566
act_19,2014-11-01,209119615062.0112
act_19,2014-12-01,212881529283.6274
act_19,2015-01-01,216567856929.0493
act_19,2015-02-01,224916206454.2737
act_19,2015-03-01,219476713130.24408
act_19,2015-04-01,206034776328.8024
act_19,2015-05-01,200832191969.79724
act_19,2015-06-01,203637713086.51608
act_19,2015-07-01,198147093544.57834
act_19,2015-08-01,194345992385.4619
act_19,2015-09-01,197749326398.33466
act_19,2015-10-01,194777453682.56326
act_19,2015-11-01,194046556358.5758
act_19,2015-12-01,193869819914.67206
act_19,2016-01-01,187583750849.42886
act_19,2016-02-01,207026632820.97012
act_19,2016-03-01,206513286895.79874
act_19,2016-04-01,203395860707.50006
act_19,2016-05-01,199990295238.3835
act_19,2016-06-01,202679670997.64166
act_19,2016-07-01,202111596677.60046
act_19,2016-08-01,200822461349.5709
act_19,2016-09-01,202357862794.0152
act_19,2016-10-01,208025517043.6576
act_19,2016-11-01,214098064694.13486
act_19,2016-12-01,216126617595.11288
act_19,2017-01-01,220404373329.3787
act_19,2017-02-01,228233505659.4745
act_19,2017-03-01,230869655160.21884
act_19,2017-04-01,228340436837.9476
act_19,2017-05-01,229647835060.268
act_19,2017-06-01,232013546346.00806
act_19,2017-07-01,224244298052.9828
act_19,2017-08-01,230431012244.4411
act_19,2017-09-01,239463032722.63034
act_19,2017-10-01,246627215124.86
act_19,2017-11-01,238490557330.8006
act_19,2017-12-01,231801048116.6452
act_19,2018-01-01,229357039019.7293
act_19,2018-02-01,245787231676.37006
act_19,2018-03-01,242518500907.04364
act_19,2018-04-01,240832157830.89474
act_19,2018-05-01,249984924724.41635
act_19,2018-06-01,252755221144.9955
act_19,2018-07-01,257947596888.52304
act_19,2018-08-01,262665522525.26898
act_19,2018-09-01,279098640366.258
act_19,2018-10-01,281102222431.4493
act_19,2018-11-01,291680540162.4481
act_19,2018-12-01,289009070460.8841
act_19,2019-01-01,284809742030.1359
act_19,2019-02-01,261188967601.8405
act_19,2019-03-01,254259780778.32996
act_19,2019-04-01,253788686535.7918
act_19,2019-05-01,254078645539.2664
act_19,2019-06-01,252127352996.1156
act_19,2019-07-01,251021785830.4364
act_19,2019-08-01,249471506006.2813
act_19,2019-09-01,265865069855.47266
act_19,2019-10-01,261619917670.36435
act_19,2019-11-01,260719668753.38486
act_19,2019-12-01,247809322128.422
act_19,2020-01-01,232923956538.6353
act_19,2020-02-01,232584561337.1731
act_1,2010-02-01,692351766963.8768
act_1,2010-03-01,674425777883.8397
act_1,2010-04-01,684002249331.938
act_1,2010-05-01,686864318805.8398
act_1,2010-06-01,686974292556.8873
act_1,2010-07-01,680022407737.4586
act_1,2010-08-01,680817214900.8497
act_1,2010-09-01,678816346378.1272
act_1,2010-10-01,710096506383.7424
act_1,2010-11-01,729528066108.2668
act_1,2010-12-01,755243861539.8599
act_1,2011-01-01,784338367137.2758
act_1,2011-02-01,794176947025.2683
act_1,2011-03-01,790353279430.5009
act_1,2011-04-01,770967934895.4819
act_1,2011-05-01,804635897919.6201
act_1,2011-06-01,827918555373.3099
act_1,2011-07-01,828720993706.5494
act_1,2011-08-01,863151699457.5369
act_1,2011-09-01,917336675521.5568
act_1,2011-10-01,945751498071.512
act_1,2011-11-01,947075474634.8584
act_1,2011-12-01,970676922554.1244
act_1,2012-01-01,990386012679.2266
act_1,2012-02-01,973131083416.98
act_1,2012-03-01,966412060838.1248
act_1,2012-04-01,986793421981.874
act_1,2012-05-01,991235259012.3408
act_1,2012-06-01,1014990772577.69
act_1,2012-07-01,1066524746454.6494
act_1,2012-08-01,1085959535808.739
act_1,2012-09-01,1103855497738.0825
act_1,2012-10-01,1131106636704.2864
act_1,2012-11-01,1155360064504.4504
act_1,2012-12-01,1159288511629.9324
act_1,2013-01-01,1163151798263.5215
act_1,2013-02-01,1176516157728.4253
act_1,2013-03-01,1168255974766.687
act_1,2013-04-01,1149872045902.2034
act_1,2013-05-01,1157654793273.792
act_1,2013-06-01,1166489683872.0845
act_1,2013-07-01,1179524376710.5105
act_1,2013-08-01,1209062538951.7205
act_1,2013-09-01,1230625255783.4453
act_1,2013-10-01,1252805682847.6787
act_1,2013-11-01,1276986259041.2637
act_1,2013-12-01,1261017291371.8997
act_1,2014-01-01,1245254592469.308
act_1,2014-02-01,1256534522098.9822
act_1,2014-03-01,1296235403580.0005
act_1,2014-04-01,1316040533354.7888
act_1,2014-05-01,1318876061866.7686
act_1,2014-06-01,1315258936880.692
act_1,2014-07-01,1330414096292.2874
act_1,2014-08-01,1353791304000.217
act_1,2014-09-01,1402262192215.631
act_1,2014-10-01,1451694591205.951
act_1,2014-11-01,1519370273506.9917
act_1,2014-12-01,1562574782882.8652
act_1,2015-01-01,1601419259207.983
act_1,2015-02-01,1719499389335.2883
act_1,2015-03-01,1650181399495.865
act_1,2015-04-01,1642255050994.0378
act_1,2015-05-01,1610518597242.583
act_1,2015-06-01,1606803542532.6584
act_1,2015-07-01,1644657584086.944
act_1,2015-08-01,1652963019984.3286
act_1,2015-09-01,1684024556732.353
act_1,2015-10-01,1686722566109.7249
act_1,2015-11-01,1672632086616.9368
act_1,2015-12-01,1730238904775.7756
act_1,2016-01-01,1778185174355.817
act_1,2016-02-01,1808768555020.4895
act_1,2016-03-01,1785074095133.6702
act_1,2016-04-01,1695643950140.0642
act_1,2016-05-01,1676497678790.3467
act_1,2016-06-01,1679333453759.5198
act_1,2016-07-01,1675356077223.5168
act_1,2016-08-01,1710883084538.9019
act_1,2016-09-01,1702778478464.0571
act_1,2016-10-01,1703784458805.76
act_1,2016-11-01,1691573063609.1558
act_1,2016-12-01,1718476179399.7405
act_1,2017-01-01,1584363153423.6724
act_1,2017-02-01,1578892248021.9304
act_1,2017-03-01,1549330468450.9695
act_1,2017-04-01,1569524650064.044
act_1,2017-05-01,1604747789949.6384
act_1,2017-06-01,1661042936877.4436
act_1,2017-07-01,1657766634310.2644
act_1,2017-08-01,1692534841079.7864
act_1,2017-09-01,1689981344947.3862
act_1,2017-10-01,1661781473645.0176
act_1,2017-11-01,1671547954581.3381
act_1,2017-12-01,1599647342491.4373
act_1,2018-01-01,1646075395747.163
act_1,2018-02-01,1710280190574.6052
act_1,2018-03-01,1707783207142.8262
act_1,2018-04-01,1757046476157.5159
act_1,2018-05-01,1805518465233.22
act_1,2018-06-01,1754953226377.7808
act_1,2018-07-01,1745051510677.3037
act_1,2018-08-01,1784824855052.8823
act_1,2018-09-01,1885742099897.742
act_1,2018-10-01,1907595218022.908
act_1,2018-11-01,1896141924073.3918
act_1,2018-12-01,1914109702158.2163
act_1,2019-01-01,1968821727128.921
act_1,2019-02-01,1927596588048.935
act_1,2019-03-01,1962871070152.6855
act_1,2019-04-01,1978263012043.0032
act_1,2019-05-01,1942933540299.26
act_1,2019-06-01,1944128979270.7664
act_1,2019-07-01,1955294563118.712
act_1,2019-08-01,1961909688177.3545
act_1,2019-09-01,2021901957058.384
act_1,2019-10-01,1997526920082.035
act_1,2019-11-01,1935115682079.324
act_1,2019-12-01,2016573851662.1943
act_1,2020-01-01,1963131004636.2405
act_1,2020-02-01,1894998943600.7976
act_13,2019-01-01,264455000000.0
act_13,2018-12-01,272108000000.0
act_13,2018-11-01,265073000000.0
act_13,2018-10-01,269625000000.0
act_13,2018-09-01,270387000000.0
act_13,2018-08-01,296077000000.0
act_13,2018-07-01,296017000000.0
act_13,2018-06-01,303089000000.0
act_13,2018-05-01,306168000000.0
act_13,2018-04-01,303759000000.0
act_13,2018-03-01,298053000000.0
act_13,2018-02-01,304271000000.0
act_13,2018-01-01,298310000000.0
act_13,2017-12-01,284677000000.0
act_13,2017-11-01,282693000000.0
act_13,2017-10-01,300471000000.0
act_13,2017-09-01,296289000000.0
act_13,2017-08-01,282070000000.0
act_13,2017-07-01,282323000000.0
act_13,2017-06-01,281085000000.0
act_13,2017-05-01,275890000000.0
act_13,2017-04-01,274096000000.0
act_13,2017-03-01,274047000000.0
act_13,2017-02-01,265696000000.0
act_13,2017-01-01,255907000000.0
act_13,2016-12-01,259080000000.0
act_13,2016-11-01,259302000000.0
act_13,2016-10-01,256590000000.0
act_13,2016-09-01,258238000000.0
act_13,2016-08-01,266790000000.0
act_13,2016-07-01,275505000000.0
act_13,2016-06-01,273770000000.0
act_13,2016-05-01,262371000000.0
act_13,2016-04-01,260349000000.0
act_13,2016-03-01,256337000000.0
act_13,2016-02-01,255830000000.0
act_13,2016-01-01,255710000000.0
act_13,2015-12-01,255563000000.0
act_13,2015-11-01,258599000000.0
act_13,2015-10-01,265699000000.0
act_13,2015-09-01,270204000000.0
act_13,2015-08-01,260201000000.0
act_13,2015-07-01,260365000000.0
act_13,2015-06-01,262251000000.0
act_13,2015-05-01,267094000000.0
act_13,2015-04-01,278891000000.0
act_13,2015-03-01,283900000000.0
act_13,2015-02-01,310746000000.0
act_13,2015-01-01,309897000000.0
act_13,2014-12-01,319740000000.0
act_13,2014-11-01,320460000000.0
act_13,2014-10-01,316788000000.0
act_13,2014-09-01,317964000000.0
act_13,2014-08-01,334230000000.0
act_13,2014-07-01,329582000000.0
act_13,2014-06-01,348047000000.0
act_13,2014-05-01,358648000000.0
act_13,2014-04-01,356737000000.0
act_13,2014-03-01,346577000000.0
act_13,2014-02-01,342764000000.0
act_13,2014-01-01,331774000000.0
act_13,2013-12-01,330979000000.0
act_13,2013-11-01,336974000000.0
act_13,2013-10-01,327883000000.0
act_13,2013-09-01,318895000000.0
act_13,2013-08-01,312776000000.0
act_13,2013-07-01,304171000000.0
act_13,2013-06-01,298932000000.0
act_13,2013-05-01,291302000000.0
act_13,2013-04-01,280545000000.0
act_13,2013-03-01,270637000000.0
act_13,2013-02-01,264067000000.0
act_13,2013-01-01,268538000000.0
act_13,2012-12-01,267157000000.0
act_13,2012-11-01,269065000000.0
act_13,2012-10-01,268600000000.0
act_13,2012-09-01,261668000000.0
act_13,2012-08-01,256959000000.0
act_13,2012-07-01,254532000000.0
act_13,2012-06-01,249874000000.0
act_13,2012-05-01,242438000000.0
act_13,2012-04-01,237290000000.0
act_13,2012-03-01,230421000000.0
act_13,2012-02-01,228920000000.0
act_13,2012-01-01,236758000000.0
act_13,2011-12-01,234401000000.0
act_13,2011-11-01,234736000000.0
act_13,2011-10-01,229042000000.0
act_13,2011-09-01,217456000000.0
act_13,2011-08-01,211520000000.0
act_13,2011-07-01,210403000000.0
act_13,2011-06-01,200778000000.0
act_13,2011-05-01,199111000000.0
act_13,2011-04-01,195895000000.0
act_13,2011-03-01,191406000000.0
act_13,2011-02-01,190132000000.0
act_13,2011-01-01,188167000000.0
act_13,2010-12-01,183834000000.0
act_13,2010-11-01,176748000000.0
act_13,2010-10-01,179325000000.0
act_13,2010-09-01,169740000000.0
act_13,2010-08-01,168797000000.0
act_13,2010-07-01,165689000000.0
act_13,2010-06-01,157008000000.0
act_13,2010-05-01,156917000000.0
act_13,2010-04-01,154054000000.0
act_13,2010-03-01,166786000000.0
act_13,2010-02-01,149709000000.0
act_13,2019-02-01,264004000000.0
act_13,2019-03-01,264068000000.0
act_13,2019-04-01,270935000000.0
act_13,2019-05-01,265279000000.0
act_13,2019-06-01,267755000000.0
act_13,2019-07-01,269494000000.0
act_13,2019-08-01,271956000000.0
act_13,2019-09-01,235801000000.0
act_13,2019-10-01,252700000000.0
act_13,2019-11-01,261011000000.0
act_13,2019-12-01,264625000000.0
act_13,2020-01-01,269552000000.0
act_13,2020-02-01,269878000000.0
act_6,2010-02-01,165152993560.99088
act_6,2010-03-01,167387271985.72516
act_6,2010-04-01,166429203073.7093
act_6,2010-05-01,172581225599.86932
act_6,2010-06-01,179640874556.4471
act_6,2010-07-01,183803279133.97125
act_6,2010-08-01,189386997295.3842
act_6,2010-09-01,196979338769.0568
act_6,2010-10-01,199873040191.2411
act_6,2010-11-01,207227022029.8148
act_6,2010-12-01,216011810365.59995
act_6,2011-01-01,228337711091.61154
act_6,2011-02-01,295829697960.9307
act_6,2011-03-01,295103499730.27594
act_6,2011-04-01,289201552942.5292
act_6,2011-05-01,303129045970.0113
act_6,2011-06-01,309132615168.64154
act_6,2011-07-01,317493449905.70685
act_6,2011-08-01,319224278695.4763
act_6,2011-09-01,329879550756.3573
act_6,2011-10-01,337720536942.2703
act_6,2011-11-01,340101349366.7645
act_6,2011-12-01,349345278651.93225
act_6,2012-01-01,345315544817.6768
act_6,2012-02-01,346304479031.5561
